incident_id,date,year,month,month_name,hour,time_slot,emirate,incident_type,road_type,vehicle_type,weather_condition,severity_score,fatalities,injuries,response_time_min,fine_aed
INC-04336,2023-08-31,2023,8,August,7,Morning Rush (6-9),Fujairah,Signal Violation,Urban Street,SUV,Clear,3,0,4,12.0,800
INC-04337,2019-02-03,2019,2,February,17,Evening Rush (15-19),Ajman,Pedestrian Accident,Urban Street,Sedan,Clear,3,0,0,12.6,2000
INC-04338,2023-11-24,2023,11,November,17,Evening Rush (15-19),Abu Dhabi,DUI,Highway,Truck,Clear,4,0,8,11.4,0
INC-04339,2021-10-04,2021,10,October,6,Morning Rush (6-9),Dubai,Reckless Driving,Highway,Sedan,Fog,3,0,2,7.8,3000
INC-04340,2019-05-18,2019,5,May,8,Morning Rush (6-9),Dubai,Wrong Way Driving,Residential,Sedan,Sandstorm,5,0,9,1.4,0
INC-04341,2019-07-08,2019,7,July,12,Midday (9-15),Dubai,Reckless Driving,Highway,Sedan,Clear,5,0,1,10.0,0
INC-04342,2021-12-25,2021,12,December,16,Evening Rush (15-19),Sharjah,Wrong Way Driving,Highway,Motorcycle,Rain,2,0,4,20.1,400
INC-04343,2022-03-21,2022,3,March,18,Evening Rush (15-19),Dubai,Pedestrian Accident,Urban Street,Bus,Sandstorm,5,0,9,15.1,0
INC-04344,2022-08-24,2022,8,August,12,Midday (9-15),Fujairah,Speeding,Urban Street,SUV,Clear,5,2,1,9.4,0
INC-04345,2023-04-21,2023,4,April,4,Early Morning (0-6),Fujairah,Speeding,Urban Street,Truck,Clear,4,0,4,9.7,0
INC-04346,2021-08-11,2021,8,August,19,Night (19-24),Dubai,Pedestrian Accident,Highway,SUV,Clear,3,0,5,3.6,600
INC-04347,2022-08-25,2022,8,August,7,Morning Rush (6-9),Ajman,Signal Violation,Urban Street,Truck,Clear,2,0,1,10.6,3000
INC-04348,2022-03-24,2022,3,March,17,Evening Rush (15-19),Dubai,Vehicle Collision,Urban Street,Sedan,Fog,3,0,4,9.6,3000
INC-04349,2023-02-23,2023,2,February,11,Midday (9-15),Abu Dhabi,Reckless Driving,Residential,Truck,Clear,4,1,6,10.0,0
INC-04350,2023-12-27,2023,12,December,10,Midday (9-15),Abu Dhabi,DUI,Highway,Sedan,Clear,1,0,2,11.5,800
INC-04351,2019-01-14,2019,1,January,19,Night (19-24),Dubai,Distracted Driving,Highway,SUV,Fog,4,1,6,5.4,0
INC-04352,2019-02-08,2019,2,February,11,Midday (9-15),Abu Dhabi,Reckless Driving,Highway,Motorcycle,Clear,1,0,1,9.3,1000
INC-04353,2019-11-05,2019,11,November,19,Night (19-24),Abu Dhabi,Signal Violation,Urban Street,SUV,Clear,2,0,1,17.1,2000
INC-04354,2022-10-13,2022,10,October,0,Early Morning (0-6),Abu Dhabi,Distracted Driving,Residential,Motorcycle,Clear,5,0,8,7.3,0
INC-04355,2021-07-26,2021,7,July,8,Morning Rush (6-9),Umm Al Quwain,Signal Violation,Highway,Sedan,Clear,4,0,3,8.2,0
INC-04356,2023-04-26,2023,4,April,17,Evening Rush (15-19),Ras Al Khaimah,Wrong Way Driving,Urban Street,Truck,Clear,4,1,5,12.1,0
INC-04357,2023-12-08,2023,12,December,18,Evening Rush (15-19),Dubai,Signal Violation,Urban Street,Sedan,Rain,4,0,2,0.3,0
INC-04358,2020-01-22,2020,1,January,12,Midday (9-15),Dubai,Wrong Way Driving,Residential,SUV,Clear,4,0,3,5.8,0
INC-04359,2020-09-23,2020,9,September,22,Night (19-24),Dubai,Vehicle Collision,Residential,Truck,Heatwave,2,0,0,5.7,2000
INC-04360,2022-05-17,2022,5,May,20,Night (19-24),Ras Al Khaimah,Parking Violation,Highway,Sedan,Sandstorm,5,2,0,12.9,0
INC-04361,2023-05-16,2023,5,May,11,Midday (9-15),Abu Dhabi,Parking Violation,Residential,SUV,Fog,2,0,2,6.3,400
INC-04362,2020-11-01,2020,11,November,20,Night (19-24),Sharjah,Pedestrian Accident,Highway,Sedan,Clear,4,0,3,12.4,0
INC-04363,2022-09-09,2022,9,September,7,Morning Rush (6-9),Dubai,Pedestrian Accident,Residential,Sedan,Clear,2,0,2,6.1,600
INC-04364,2021-05-18,2021,5,May,10,Midday (9-15),Dubai,Distracted Driving,Residential,Sedan,Clear,5,0,3,1.2,0
INC-04365,2020-03-20,2020,3,March,4,Early Morning (0-6),Dubai,Reckless Driving,Highway,Sedan,Sandstorm,5,1,0,7.0,0
INC-04366,2019-10-09,2019,10,October,0,Early Morning (0-6),Ajman,Wrong Way Driving,Urban Street,SUV,Heatwave,5,0,7,8.2,0
INC-04367,2019-09-10,2019,9,September,15,Evening Rush (15-19),Dubai,Parking Violation,Industrial Zone,Sedan,Sandstorm,5,0,6,1.8,0
INC-04368,2019-02-22,2019,2,February,0,Early Morning (0-6),Sharjah,Signal Violation,Residential,Sedan,Fog,4,0,3,13.8,0
INC-04369,2021-02-18,2021,2,February,10,Midday (9-15),Ras Al Khaimah,Tailgating,Residential,Sedan,Sandstorm,2,0,3,9.8,1000
INC-04370,2020-02-11,2020,2,February,18,Evening Rush (15-19),Fujairah,Parking Violation,Highway,SUV,Rain,2,0,3,8.5,2000
INC-04371,2023-07-27,2023,7,July,7,Morning Rush (6-9),Sharjah,DUI,Highway,SUV,Clear,1,0,0,12.4,2000
INC-04372,2022-03-30,2022,3,March,7,Morning Rush (6-9),Sharjah,DUI,Residential,Bus,Clear,4,0,1,16.0,0
INC-04373,2019-11-30,2019,11,November,12,Midday (9-15),Abu Dhabi,Signal Violation,Industrial Zone,Sedan,Clear,4,0,1,10.8,0
INC-04374,2021-09-28,2021,9,September,14,Midday (9-15),Dubai,Reckless Driving,Urban Street,Sedan,Clear,4,1,5,10.3,0
INC-04375,2023-03-16,2023,3,March,21,Night (19-24),Dubai,Speeding,Highway,Sedan,Sandstorm,5,0,6,13.6,0
INC-04376,2020-01-27,2020,1,January,12,Midday (9-15),Dubai,Speeding,Highway,Truck,Clear,2,0,0,5.8,2000
INC-04377,2021-01-06,2021,1,January,16,Evening Rush (15-19),Dubai,Tailgating,Residential,SUV,Clear,3,0,4,6.9,400
INC-04378,2021-07-24,2021,7,July,7,Morning Rush (6-9),Dubai,Reckless Driving,Highway,Sedan,Clear,1,0,1,13.5,1000
INC-04379,2021-03-30,2021,3,March,10,Midday (9-15),Abu Dhabi,DUI,Highway,Sedan,Clear,5,1,1,15.0,0
INC-04380,2020-12-27,2020,12,December,15,Evening Rush (15-19),Dubai,Vehicle Collision,Urban Street,Truck,Heatwave,2,0,2,7.7,400
INC-04381,2021-06-08,2021,6,June,15,Evening Rush (15-19),Ajman,Distracted Driving,Coastal Road,SUV,Heatwave,5,0,10,16.7,0
INC-04382,2020-09-07,2020,9,September,18,Evening Rush (15-19),Sharjah,Speeding,Urban Street,Sedan,Clear,2,0,0,16.5,3000
INC-04383,2022-08-11,2022,8,August,20,Night (19-24),Umm Al Quwain,Reckless Driving,Coastal Road,Sedan,Sandstorm,5,2,7,16.0,0
INC-04384,2019-02-02,2019,2,February,15,Evening Rush (15-19),Sharjah,Reckless Driving,Coastal Road,SUV,Clear,5,1,4,13.0,0
INC-04385,2023-02-03,2023,2,February,19,Night (19-24),Sharjah,Tailgating,Residential,Truck,Clear,4,0,5,10.3,0
INC-04386,2019-04-03,2019,4,April,18,Evening Rush (15-19),Dubai,Tailgating,Urban Street,Sedan,Clear,2,0,1,10.9,600
INC-04387,2022-03-02,2022,3,March,14,Midday (9-15),Ras Al Khaimah,Parking Violation,Highway,Motorcycle,Sandstorm,2,0,4,15.2,600
INC-04388,2019-10-15,2019,10,October,15,Evening Rush (15-19),Abu Dhabi,Distracted Driving,Highway,Van,Clear,4,0,0,7.9,0
INC-04389,2019-05-06,2019,5,May,7,Morning Rush (6-9),Abu Dhabi,Distracted Driving,Urban Street,Sedan,Fog,4,1,3,8.8,0
INC-04390,2023-11-10,2023,11,November,9,Midday (9-15),Abu Dhabi,DUI,Coastal Road,SUV,Heatwave,4,0,4,13.9,0
INC-04391,2021-01-31,2021,1,January,19,Night (19-24),Abu Dhabi,Reckless Driving,Urban Street,Bus,Clear,3,0,6,18.4,600
INC-04392,2021-05-08,2021,5,May,11,Midday (9-15),Abu Dhabi,Reckless Driving,Highway,Truck,Sandstorm,2,0,4,9.6,600
INC-04393,2023-02-28,2023,2,February,13,Midday (9-15),Fujairah,Signal Violation,Highway,SUV,Fog,5,0,10,11.3,0
INC-04394,2020-01-07,2020,1,January,20,Night (19-24),Dubai,Speeding,Urban Street,Van,Clear,2,0,0,12.7,600
INC-04395,2019-03-03,2019,3,March,18,Evening Rush (15-19),Abu Dhabi,Pedestrian Accident,Highway,Sedan,Sandstorm,4,0,4,11.7,0
INC-04396,2021-04-06,2021,4,April,6,Morning Rush (6-9),Abu Dhabi,Vehicle Collision,Residential,Sedan,Clear,4,0,4,10.7,0
INC-04397,2022-06-27,2022,6,June,7,Morning Rush (6-9),Ras Al Khaimah,Vehicle Collision,Urban Street,Sedan,Clear,2,0,0,9.2,800
INC-04398,2019-02-28,2019,2,February,16,Evening Rush (15-19),Abu Dhabi,Reckless Driving,Coastal Road,Van,Clear,5,0,0,12.9,0
INC-04399,2023-02-14,2023,2,February,19,Night (19-24),Sharjah,Tailgating,Urban Street,Motorcycle,Fog,5,2,6,12.6,0
INC-04400,2019-04-06,2019,4,April,18,Evening Rush (15-19),Sharjah,Tailgating,Coastal Road,Sedan,Clear,3,0,6,12.1,2000
INC-04401,2023-01-19,2023,1,January,4,Early Morning (0-6),Dubai,Speeding,Highway,Sedan,Sandstorm,4,0,2,1.4,0
INC-04402,2019-07-25,2019,7,July,0,Early Morning (0-6),Umm Al Quwain,Vehicle Collision,Highway,SUV,Heatwave,2,0,1,10.6,400
INC-04403,2021-05-09,2021,5,May,8,Morning Rush (6-9),Dubai,Distracted Driving,Urban Street,Motorcycle,Clear,5,0,1,9.3,0
INC-04404,2021-09-01,2021,9,September,7,Morning Rush (6-9),Dubai,Pedestrian Accident,Highway,Van,Clear,3,0,3,14.0,2000
INC-04405,2021-06-20,2021,6,June,11,Midday (9-15),Ras Al Khaimah,Wrong Way Driving,Highway,Sedan,Clear,2,0,4,7.4,3000
INC-04406,2019-01-02,2019,1,January,12,Midday (9-15),Dubai,Wrong Way Driving,Urban Street,Truck,Clear,2,0,3,11.3,800
INC-04407,2019-09-20,2019,9,September,13,Midday (9-15),Dubai,Speeding,Highway,SUV,Clear,2,0,4,13.2,800
INC-04408,2022-06-10,2022,6,June,18,Evening Rush (15-19),Sharjah,Vehicle Collision,Urban Street,SUV,Sandstorm,4,0,1,8.8,0
INC-04409,2021-09-05,2021,9,September,5,Early Morning (0-6),Ajman,Speeding,Highway,Sedan,Clear,3,0,6,12.8,2000
INC-04410,2020-02-06,2020,2,February,10,Midday (9-15),Ras Al Khaimah,Reckless Driving,Industrial Zone,Sedan,Clear,2,0,4,7.7,600
INC-04411,2023-07-08,2023,7,July,18,Evening Rush (15-19),Abu Dhabi,Distracted Driving,Urban Street,Sedan,Heatwave,5,1,3,13.0,0
INC-04412,2022-09-12,2022,9,September,0,Early Morning (0-6),Abu Dhabi,Parking Violation,Highway,SUV,Fog,3,0,0,15.7,3000
INC-04413,2021-04-07,2021,4,April,14,Midday (9-15),Dubai,Distracted Driving,Highway,Sedan,Clear,2,0,4,2.5,400
INC-04414,2020-05-26,2020,5,May,15,Evening Rush (15-19),Umm Al Quwain,Distracted Driving,Urban Street,Sedan,Sandstorm,3,0,1,11.5,3000
INC-04415,2022-09-12,2022,9,September,10,Midday (9-15),Sharjah,Wrong Way Driving,Urban Street,Sedan,Fog,3,0,5,14.8,1000
INC-04416,2022-09-30,2022,9,September,11,Midday (9-15),Sharjah,Parking Violation,Coastal Road,Sedan,Clear,3,0,4,6.4,2000
INC-04417,2023-12-15,2023,12,December,23,Night (19-24),Sharjah,Reckless Driving,Residential,Van,Clear,2,0,1,12.3,800
INC-04418,2021-05-14,2021,5,May,17,Evening Rush (15-19),Sharjah,Signal Violation,Highway,Van,Fog,3,0,1,9.4,2000
INC-04419,2023-02-17,2023,2,February,16,Evening Rush (15-19),Dubai,Distracted Driving,Urban Street,Truck,Clear,5,0,0,11.8,0
INC-04420,2023-03-12,2023,3,March,7,Morning Rush (6-9),Abu Dhabi,Pedestrian Accident,Urban Street,Sedan,Clear,5,1,6,9.7,0
INC-04421,2022-07-18,2022,7,July,14,Midday (9-15),Abu Dhabi,Reckless Driving,Urban Street,SUV,Clear,1,0,0,10.3,600
INC-04422,2019-01-30,2019,1,January,5,Early Morning (0-6),Dubai,Tailgating,Coastal Road,Truck,Clear,2,0,0,9.7,600
INC-04423,2019-11-28,2019,11,November,10,Midday (9-15),Sharjah,Parking Violation,Highway,Truck,Clear,3,0,0,19.7,2000
INC-04424,2021-09-11,2021,9,September,11,Midday (9-15),Abu Dhabi,Pedestrian Accident,Residential,Sedan,Heatwave,3,0,2,14.6,600
INC-04425,2022-07-11,2022,7,July,7,Morning Rush (6-9),Ras Al Khaimah,Signal Violation,Coastal Road,Sedan,Sandstorm,5,0,9,13.6,0
INC-04426,2021-04-10,2021,4,April,9,Midday (9-15),Sharjah,Distracted Driving,Industrial Zone,Truck,Sandstorm,4,0,3,12.5,0
INC-04427,2021-07-17,2021,7,July,17,Evening Rush (15-19),Ras Al Khaimah,Pedestrian Accident,Residential,Motorcycle,Heatwave,3,0,4,9.4,1000
INC-04428,2019-08-30,2019,8,August,8,Morning Rush (6-9),Dubai,Reckless Driving,Urban Street,Bus,Heatwave,4,0,8,9.6,0
INC-04429,2020-11-21,2020,11,November,7,Morning Rush (6-9),Abu Dhabi,Signal Violation,Highway,Sedan,Clear,2,0,1,12.3,800
INC-04430,2020-11-29,2020,11,November,21,Night (19-24),Sharjah,Vehicle Collision,Industrial Zone,Sedan,Clear,4,0,7,15.0,0
INC-04431,2023-05-01,2023,5,May,6,Morning Rush (6-9),Dubai,DUI,Urban Street,Sedan,Clear,3,0,5,8.5,400
INC-04432,2022-09-30,2022,9,September,14,Midday (9-15),Umm Al Quwain,Speeding,Highway,SUV,Clear,4,0,8,9.5,0
INC-04433,2020-06-22,2020,6,June,9,Midday (9-15),Abu Dhabi,Distracted Driving,Residential,Truck,Clear,1,0,1,14.5,1000
INC-04434,2022-08-08,2022,8,August,4,Early Morning (0-6),Abu Dhabi,Tailgating,Highway,Truck,Clear,1,0,2,11.9,600
INC-04435,2019-07-13,2019,7,July,13,Midday (9-15),Dubai,Speeding,Residential,SUV,Sandstorm,3,0,3,4.0,400
INC-04436,2019-09-04,2019,9,September,16,Evening Rush (15-19),Abu Dhabi,Pedestrian Accident,Residential,Sedan,Clear,3,0,2,13.2,600
INC-04437,2023-11-24,2023,11,November,7,Morning Rush (6-9),Fujairah,DUI,Coastal Road,SUV,Clear,2,0,3,12.6,1000
INC-04438,2022-02-07,2022,2,February,5,Early Morning (0-6),Dubai,DUI,Urban Street,SUV,Fog,5,0,1,9.4,0
INC-04439,2023-11-11,2023,11,November,23,Night (19-24),Abu Dhabi,Distracted Driving,Industrial Zone,Sedan,Clear,5,1,2,10.9,0
INC-04440,2021-03-25,2021,3,March,7,Morning Rush (6-9),Dubai,Vehicle Collision,Urban Street,Sedan,Clear,4,1,8,9.1,0
INC-04441,2020-02-04,2020,2,February,11,Midday (9-15),Abu Dhabi,DUI,Residential,Truck,Clear,2,0,1,10.5,400
INC-04442,2020-02-11,2020,2,February,20,Night (19-24),Ajman,Pedestrian Accident,Highway,Truck,Clear,4,0,5,9.2,0
INC-04443,2021-12-12,2021,12,December,15,Evening Rush (15-19),Fujairah,Distracted Driving,Coastal Road,Bus,Sandstorm,4,0,2,8.5,0
INC-04444,2022-02-26,2022,2,February,6,Morning Rush (6-9),Dubai,DUI,Urban Street,SUV,Clear,4,0,8,10.0,0
INC-04445,2019-04-07,2019,4,April,7,Morning Rush (6-9),Sharjah,Wrong Way Driving,Highway,SUV,Heatwave,4,0,5,13.1,0
INC-04446,2022-01-09,2022,1,January,13,Midday (9-15),Sharjah,Signal Violation,Residential,Motorcycle,Clear,2,0,4,9.7,600
INC-04447,2021-02-05,2021,2,February,23,Night (19-24),Abu Dhabi,Tailgating,Residential,SUV,Fog,2,0,1,12.6,3000
INC-04448,2022-07-23,2022,7,July,18,Evening Rush (15-19),Abu Dhabi,Wrong Way Driving,Highway,SUV,Clear,4,0,3,11.3,0
INC-04449,2023-09-23,2023,9,September,6,Morning Rush (6-9),Dubai,Tailgating,Urban Street,Sedan,Clear,5,0,2,8.4,0
INC-04450,2022-01-12,2022,1,January,16,Evening Rush (15-19),Dubai,DUI,Highway,Sedan,Clear,5,1,9,10.8,0
INC-04451,2021-05-18,2021,5,May,11,Midday (9-15),Dubai,Reckless Driving,Coastal Road,Sedan,Sandstorm,5,0,4,6.4,0
INC-04452,2019-04-11,2019,4,April,21,Night (19-24),Abu Dhabi,Speeding,Industrial Zone,SUV,Sandstorm,5,0,6,8.7,0
INC-04453,2020-08-30,2020,8,August,7,Morning Rush (6-9),Dubai,Distracted Driving,Urban Street,Sedan,Clear,3,0,4,6.7,1000
INC-04454,2021-09-02,2021,9,September,13,Midday (9-15),Dubai,Parking Violation,Urban Street,Van,Heatwave,3,0,1,5.8,3000
INC-04455,2020-09-06,2020,9,September,6,Morning Rush (6-9),Sharjah,Reckless Driving,Coastal Road,SUV,Heatwave,1,0,1,17.8,3000
INC-04456,2022-02-12,2022,2,February,7,Morning Rush (6-9),Abu Dhabi,Signal Violation,Urban Street,Sedan,Clear,4,0,3,12.4,0
INC-04457,2023-02-11,2023,2,February,20,Night (19-24),Sharjah,Reckless Driving,Coastal Road,SUV,Clear,3,0,0,17.5,400
INC-04458,2023-03-27,2023,3,March,14,Midday (9-15),Dubai,Parking Violation,Residential,Van,Clear,3,0,1,9.3,1000
INC-04459,2023-08-12,2023,8,August,18,Evening Rush (15-19),Abu Dhabi,Tailgating,Coastal Road,Sedan,Clear,2,0,1,11.7,1000
INC-04460,2023-05-30,2023,5,May,16,Evening Rush (15-19),Abu Dhabi,Distracted Driving,Urban Street,SUV,Clear,2,0,3,7.5,1000
INC-04461,2022-04-26,2022,4,April,17,Evening Rush (15-19),Dubai,Wrong Way Driving,Highway,SUV,Clear,2,0,2,7.3,400
INC-04462,2020-04-08,2020,4,April,7,Morning Rush (6-9),Abu Dhabi,Signal Violation,Highway,Van,Clear,5,0,4,11.7,0
INC-04463,2019-10-15,2019,10,October,15,Evening Rush (15-19),Abu Dhabi,Distracted Driving,Highway,Sedan,Heatwave,5,1,1,15.7,0
INC-04464,2023-01-26,2023,1,January,8,Morning Rush (6-9),Dubai,Parking Violation,Highway,Truck,Fog,5,0,10,11.9,0
INC-04465,2019-11-07,2019,11,November,16,Evening Rush (15-19),Abu Dhabi,Tailgating,Highway,Sedan,Sandstorm,3,0,1,13.3,3000
INC-04466,2020-07-18,2020,7,July,16,Evening Rush (15-19),Sharjah,Wrong Way Driving,Urban Street,Sedan,Clear,4,0,0,12.7,0
INC-04467,2022-07-28,2022,7,July,14,Midday (9-15),Dubai,Speeding,Highway,SUV,Clear,1,0,1,4.8,2000
INC-04468,2019-07-30,2019,7,July,22,Night (19-24),Abu Dhabi,Reckless Driving,Urban Street,SUV,Heatwave,4,1,7,12.9,0
INC-04469,2020-04-20,2020,4,April,8,Morning Rush (6-9),Sharjah,Pedestrian Accident,Urban Street,Sedan,Heatwave,4,0,4,10.5,0
INC-04470,2023-08-11,2023,8,August,22,Night (19-24),Ras Al Khaimah,Tailgating,Highway,SUV,Heatwave,1,0,2,16.3,2000
INC-04471,2021-07-19,2021,7,July,7,Morning Rush (6-9),Dubai,Tailgating,Residential,Motorcycle,Clear,2,0,2,4.3,800
INC-04472,2019-03-25,2019,3,March,6,Morning Rush (6-9),Sharjah,Distracted Driving,Industrial Zone,Motorcycle,Clear,3,0,2,10.0,400
INC-04473,2022-07-07,2022,7,July,16,Evening Rush (15-19),Dubai,Parking Violation,Residential,Truck,Clear,3,0,4,8.4,600
INC-04474,2023-11-30,2023,11,November,17,Evening Rush (15-19),Dubai,Distracted Driving,Residential,SUV,Sandstorm,5,1,7,7.5,0
INC-04475,2023-04-03,2023,4,April,8,Morning Rush (6-9),Sharjah,Pedestrian Accident,Highway,Sedan,Clear,2,0,4,15.9,400
INC-04476,2019-07-01,2019,7,July,7,Morning Rush (6-9),Dubai,Vehicle Collision,Urban Street,Sedan,Clear,5,0,9,10.0,0
INC-04477,2022-05-11,2022,5,May,18,Evening Rush (15-19),Abu Dhabi,Distracted Driving,Highway,Truck,Clear,4,0,3,14.8,0
INC-04478,2023-11-16,2023,11,November,13,Midday (9-15),Dubai,Signal Violation,Highway,Sedan,Heatwave,4,1,7,8.4,0
INC-04479,2023-09-10,2023,9,September,6,Morning Rush (6-9),Abu Dhabi,Speeding,Urban Street,Van,Clear,4,0,6,14.0,0
INC-04480,2021-05-13,2021,5,May,14,Midday (9-15),Abu Dhabi,Distracted Driving,Industrial Zone,SUV,Clear,1,0,0,14.3,800
INC-04481,2023-09-22,2023,9,September,15,Evening Rush (15-19),Dubai,Tailgating,Urban Street,Sedan,Sandstorm,5,0,4,6.9,0
INC-04482,2020-05-30,2020,5,May,21,Night (19-24),Dubai,Vehicle Collision,Coastal Road,SUV,Clear,4,0,5,14.7,0
INC-04483,2021-05-09,2021,5,May,21,Night (19-24),Abu Dhabi,Signal Violation,Urban Street,SUV,Rain,4,0,4,9.9,0
INC-04484,2020-12-31,2020,12,December,13,Midday (9-15),Dubai,Speeding,Urban Street,Truck,Clear,1,0,0,10.1,3000
INC-04485,2023-07-09,2023,7,July,22,Night (19-24),Dubai,Reckless Driving,Urban Street,Motorcycle,Clear,3,0,4,3.9,1000
INC-04486,2020-03-29,2020,3,March,10,Midday (9-15),Dubai,DUI,Urban Street,SUV,Clear,3,0,5,14.2,800
INC-04487,2019-08-01,2019,8,August,9,Midday (9-15),Sharjah,Reckless Driving,Highway,Truck,Clear,5,1,7,11.6,0
INC-04488,2022-02-22,2022,2,February,10,Midday (9-15),Sharjah,Reckless Driving,Urban Street,Sedan,Clear,3,0,4,13.4,1000
INC-04489,2022-05-27,2022,5,May,9,Midday (9-15),Ras Al Khaimah,DUI,Urban Street,Van,Clear,3,0,5,7.7,1000
INC-04490,2019-03-28,2019,3,March,9,Midday (9-15),Ajman,DUI,Urban Street,SUV,Clear,3,0,4,7.8,3000
INC-04491,2019-07-21,2019,7,July,5,Early Morning (0-6),Sharjah,Tailgating,Highway,SUV,Clear,3,0,0,7.5,600
INC-04492,2021-01-08,2021,1,January,7,Morning Rush (6-9),Dubai,Tailgating,Residential,Sedan,Clear,3,0,5,8.1,2000
INC-04493,2021-05-13,2021,5,May,23,Night (19-24),Abu Dhabi,Signal Violation,Urban Street,Van,Clear,4,0,0,12.9,0
INC-04494,2020-12-12,2020,12,December,18,Evening Rush (15-19),Umm Al Quwain,Vehicle Collision,Highway,SUV,Fog,4,0,7,10.9,0
INC-04495,2023-10-12,2023,10,October,17,Evening Rush (15-19),Dubai,Signal Violation,Urban Street,SUV,Clear,3,0,6,11.8,2000
INC-04496,2019-03-18,2019,3,March,14,Midday (9-15),Dubai,Vehicle Collision,Residential,SUV,Sandstorm,5,1,10,-2.8,0
INC-04497,2023-03-05,2023,3,March,17,Evening Rush (15-19),Ajman,Tailgating,Urban Street,Sedan,Sandstorm,5,2,10,11.7,0
INC-04498,2019-02-22,2019,2,February,3,Early Morning (0-6),Umm Al Quwain,Parking Violation,Residential,Truck,Clear,2,0,1,14.2,400
INC-04499,2022-07-15,2022,7,July,7,Morning Rush (6-9),Dubai,Pedestrian Accident,Highway,Sedan,Sandstorm,5,0,1,8.1,0
INC-04500,2020-08-21,2020,8,August,11,Midday (9-15),Dubai,Wrong Way Driving,Urban Street,Motorcycle,Clear,5,0,0,16.8,0
INC-04501,2023-02-02,2023,2,February,2,Early Morning (0-6),Dubai,DUI,Urban Street,Sedan,Fog,4,1,4,8.9,0
INC-04502,2021-01-04,2021,1,January,16,Evening Rush (15-19),Fujairah,Pedestrian Accident,Highway,Truck,Heatwave,4,0,5,9.7,0
INC-04503,2020-12-22,2020,12,December,6,Morning Rush (6-9),Dubai,Distracted Driving,Highway,SUV,Clear,5,0,3,11.0,0
INC-04504,2020-07-20,2020,7,July,14,Midday (9-15),Dubai,Signal Violation,Coastal Road,Truck,Clear,3,0,0,5.9,800
INC-04505,2021-07-27,2021,7,July,7,Morning Rush (6-9),Abu Dhabi,Pedestrian Accident,Highway,Truck,Clear,4,0,4,17.3,0
INC-04506,2023-04-24,2023,4,April,0,Early Morning (0-6),Abu Dhabi,Signal Violation,Highway,SUV,Clear,5,0,3,7.3,0
INC-04507,2022-02-17,2022,2,February,19,Night (19-24),Dubai,Reckless Driving,Urban Street,Truck,Clear,4,0,8,10.5,0
INC-04508,2022-08-20,2022,8,August,9,Midday (9-15),Abu Dhabi,Tailgating,Highway,Sedan,Heatwave,2,0,3,9.3,800
INC-04509,2023-05-19,2023,5,May,21,Night (19-24),Sharjah,Distracted Driving,Highway,Truck,Fog,5,1,7,15.0,0
INC-04510,2023-10-21,2023,10,October,10,Midday (9-15),Fujairah,Parking Violation,Highway,Truck,Clear,1,0,1,15.6,2000
INC-04511,2022-01-07,2022,1,January,9,Midday (9-15),Ras Al Khaimah,Vehicle Collision,Urban Street,SUV,Fog,5,0,3,17.1,0
INC-04512,2020-10-10,2020,10,October,16,Evening Rush (15-19),Abu Dhabi,Vehicle Collision,Urban Street,SUV,Fog,5,0,1,13.6,0
INC-04513,2023-01-18,2023,1,January,23,Night (19-24),Dubai,Vehicle Collision,Residential,Sedan,Clear,1,0,1,6.7,800
INC-04514,2022-06-27,2022,6,June,8,Morning Rush (6-9),Ajman,Pedestrian Accident,Highway,Sedan,Clear,3,0,1,10.7,1000
INC-04515,2020-02-19,2020,2,February,10,Midday (9-15),Dubai,Speeding,Highway,Van,Fog,3,0,5,4.9,1000
INC-04516,2020-12-19,2020,12,December,11,Midday (9-15),Dubai,Parking Violation,Highway,Truck,Sandstorm,3,0,3,8.2,800
INC-04517,2023-03-26,2023,3,March,0,Early Morning (0-6),Abu Dhabi,Parking Violation,Coastal Road,Sedan,Clear,2,0,1,11.7,800
INC-04518,2019-02-02,2019,2,February,13,Midday (9-15),Abu Dhabi,Pedestrian Accident,Highway,Sedan,Clear,1,0,2,10.5,800
INC-04519,2021-11-02,2021,11,November,21,Night (19-24),Dubai,Tailgating,Coastal Road,Sedan,Clear,4,0,8,5.1,0
INC-04520,2020-08-29,2020,8,August,16,Evening Rush (15-19),Abu Dhabi,Wrong Way Driving,Highway,SUV,Clear,4,1,8,7.8,0
INC-04521,2019-12-31,2019,12,December,20,Night (19-24),Abu Dhabi,Signal Violation,Residential,Truck,Clear,3,0,5,9.6,400
INC-04522,2020-02-11,2020,2,February,18,Evening Rush (15-19),Sharjah,Signal Violation,Residential,Motorcycle,Sandstorm,2,0,4,15.4,3000
INC-04523,2021-04-08,2021,4,April,18,Evening Rush (15-19),Dubai,DUI,Highway,Sedan,Rain,4,0,2,10.5,0
INC-04524,2023-01-06,2023,1,January,19,Night (19-24),Dubai,Pedestrian Accident,Highway,Motorcycle,Sandstorm,3,0,2,8.5,1000
INC-04525,2019-09-30,2019,9,September,10,Midday (9-15),Dubai,Signal Violation,Highway,Truck,Clear,5,0,1,7.0,0
INC-04526,2023-09-27,2023,9,September,17,Evening Rush (15-19),Ras Al Khaimah,Distracted Driving,Urban Street,Truck,Heatwave,5,0,4,10.9,0
INC-04527,2022-06-10,2022,6,June,9,Midday (9-15),Dubai,Tailgating,Urban Street,Sedan,Sandstorm,4,0,1,11.1,0
